coffee_id,Country_of_Origin,Farm_Name,Lot_Number,Mill,ICO_Number,Company,Altitude,Region,Producer,Number_of_Bags,Bag_Weight,In_Country_Partner,Harvest_Year,Grading_Date,Owner,Variety,Status,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Overall,Defects,Total_Cup_Points,Moisture,Color,Category_One_Defects,Category_Two_Defects,Quakers,Expiration,Certification_Body,Certification_Address,Certification_Contact,parsed_expiration,parsed_grading_date
970,Guatemala,finca medina,,beneficio 2000,11/11711/08,"siembras vision, s.a.",1524,"sacatepequez, guatemala","SIEMBRAS VISION, S.A.",250,69 kg,Asociacion Nacional Del Café,2013,March 4 2013,juan luis alvarado romero,Caturra,,Washed / Wet,7.5,7.33,7.5,7.58,7,7.25,10,10,10,7.08,,81.25,0.11,Green,0,4,0,March 4 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-03-04,2013-03-04
356,Guatemala,la esperanza,11/23/0145,beneficio ixchel,11/23/0145,"unex guatemala, s.a.",1219,oriente,MARGARITA AVILA DE NUYENS,250,69 kg,Asociacion Nacional Del Café,2016,March 16 2016,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.58,10,10,10,7.58,,83.5,0.1,Bluish-Green,0,5,2,March 16 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-03-16,2016-03-16
1002,Guatemala,chapultepec,11/23/0506,beneficio ixchel,11/23/0506,"unex guatemala, s.a.",1000,norte,CHAPULTEPEC,120,69 kg,Asociacion Nacional Del Café,2016,August 2 2016,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.25,7.17,7.5,7.25,7.17,10,10,10,7.25,,81,0.09,Green,0,8,0,August 2 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-08-02,2016-08-02
428,Guatemala,finca medina,,beneficio siembras vision (154),11-11711-85 (MED),"siembras vision, s.a.",1500,antigua,"SIEMBRAS VISIÓN, S.A.",26,69 kg,Asociacion Nacional Del Café,2014,March 7 2014,juan luis alvarado romero,Caturra,,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,10,10,10,7.67,,83.25,0.1,Green,0,1,0,March 7 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-03-07,2014-03-07
139,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/1088,"unex guatemala, s.a.",1311,oriente,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,July 17 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,8,7.83,7.67,7.83,7.67,8,10,10,10,7.67,,84.67,0.11,Green,0,4,0,July 17 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-07-17,2012-07-17
566,Guatemala,el papaturro,,beneficio ixchel,11/23/0578,"unex guatemala, s.a.",1219,oriente,AMILCAR LAPOLA,80,69 kg,Asociacion Nacional Del Café,2015,July 20 2015,juan luis alvarado romero,Bourbon,,Washed / Wet,7.58,7.58,7.33,7.67,7.67,7.5,10,10,10,7.5,,82.83,0.11,Green,0,2,0,July 19 2016,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2016-07-19,2015-07-20
1249,Guatemala,el sacramento,,beneficio ixchel,11/23/0333,"unex guatemala, s.a.",1311,oriente,LUIS RODRIGUEZ,250,1 kg,Asociacion Nacional Del Café,2013,February 7 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,,77.83,0.11,Green,0,2,0,February 7 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-02-07,2013-02-07
446,Guatemala,finca medina,11/11711/58,beneficio siembras vision (154),11/11711/58,"siembras vision, s.a.",1500,antigua,FINCA MEDINA,250,1500 kg,Asociacion Nacional Del Café,2016,May 23 2016,juan luis alvarado romero,Caturra,,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,10,10,10,7.5,,83.17,0.11,Green,2,3,2,May 23 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-05-23,2016-05-23
657,Guatemala,la esperanza,11/23/0146,beneficio ixchel,11/23/0146,"unex guatemala, s.a.",1219,oriente,MARGARITA AVILA DE NUYENS,50,69 kg,Asociacion Nacional Del Café,2016,March 16 2016,juan luis alvarado romero,Bourbon,,Washed / Wet,7.5,7.5,7.33,7.5,7.67,7.5,10,10,10,7.5,,82.5,0.1,Green,0,2,2,March 16 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-03-16,2016-03-16
1275,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0768,"unex guatemala, s.a.",1311,oriente,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,July 9 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,,75.58,0.11,Green,0,15,0,July 9 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-07-09,2012-07-09
1288,Guatemala,la castellana,,beneficio ixchel,11/23/0796,"unex guatemala, s.a.",1311,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Café,2013,June 6 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10,8.67,6,,74.33,0.11,Green,1,1,0,June 6 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-06-06,2013-06-06
1265,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0394,"unex guatemala, s.a.",1311,oriente,AGROPECUARIA QUIAGRAL,250,69 kg,Asociacion Nacional Del Café,2012,April 30 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,,76.33,0.11,Green,0,8,0,April 30 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-04-30,2012-04-30
505,Guatemala,nueva granada,,tradicional,11/326/19,"agricola nueva granada, s.a.",1372,"el tumbador, san marcos","Agricola Nueva Granada, S. A.",200,69 kg,Asociacion Nacional Del Café,2015,June 5 2015,juan luis alvarado romero,Catuai,,Washed / Wet,7.75,7.67,7.33,7.75,7.5,7.42,10,10,10,7.58,,83,0.11,Green,0,2,0,June 4 2016,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2016-06-04,2015-06-05
1231,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,"unex guatemala, s.a.",,oriente,Conquista/ Morito,250,1 kg,Asociacion Nacional Del Café,2012,January 13 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,,78.33,0.11,Green,0,9,0,January 12 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-01-12,2012-01-13
834,Guatemala,la esmeralda,11/23/0634,beneficio ixchel,11/23/0634,"unex guatemala, s.a.",518,oriente,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2017,August 22 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,,81.83,0.1,Green,1,1,0,August 22 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-08-22,2017-08-22
452,Guatemala,"la esperanza, margarita nuyes",,beneficio ixchel,11/23/2004,"unex guatemala, s.a.",1650,oriente,PAPATURRO,100,69 kg,Asociacion Nacional Del Café,2015,September 29 2015,juan luis alvarado romero,Bourbon,,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10,10,10,7.42,,83.17,0.12,Green,0,3,0,September 28 2016,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2016-09-28,2015-09-29
583,Guatemala,la esmeralda,11/23/0690,beneficio ixchel,11/23/0690,"unex guatemala, s.a.",1219,oriente,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2017,August 22 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10,10,10,7.67,,82.75,0.1,Green,0,1,0,August 22 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-08-22,2017-08-22
579,Guatemala,providencia,11-43367-27,beneficio 2000,11-43367-27,inmobiliaria e inversiones dos mil s.a.,1100,santa rosa,PLANTACIONES AGROPECUARIAS S.A,275,69 kg,Asociacion Nacional Del Café,,January 9 2018,juan luis alvarado romero,Caturra,,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10,10,10,7.5,,82.75,0.1,Green,0,3,1,January 9 2019,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2019-01-09,2018-01-09
511,Guatemala,grupo medina (pequeños productores),,beneficio siembras vision (154),11-11711-86 (SV),"siembras vision, s.a.",1500,antigua,GRUPO MEDINA,26,69 kg,Asociacion Nacional Del Café,2014,March 7 2014,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10,10,10,7.42,,83,0.1,Green,1,0,0,March 7 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-03-07,2014-03-07
1058,Guatemala,chiquimulja / alpha cafe / senfro,,,11/23/0233,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,January 25 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7,7.33,7.5,7.33,7,7.33,10,10,10,7.17,,80.67,0.11,Green,0,2,0,January 24 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-01-24,2012-01-25
552,Guatemala,finca los cerros y anexos,,beneficio exportacafe agua santa,11-52-492,exportcafe,1707,huehuetenango,OTTONIEL VILLATORO LOPEZ,250,69 kg,Asociacion Nacional Del Café,2013,March 11 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.83,7.75,7.25,7.92,7.5,7.17,10,10,10,7.5,,82.92,0.11,Green,0,2,0,March 11 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-03-11,2013-03-11
914,Guatemala,las delicias,11/23/0367,beneficio ixchel,11/23/0367,"unex guatemala, s.a.",,santa rosa,AGRICOLA MONTE VERDE,50,69 kg,Asociacion Nacional Del Café,2017,June 1 2017,juan luis alvarado romero,Bourbon,,,7.5,7.42,7.25,7.25,7.5,7.25,10,10,10,7.33,,81.5,0.12,Green,0,0,0,June 1 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-06-01,2017-06-01
324,Guatemala,finca las cuevitas,,beneficio exportacafe agua santa,11-52-380,exportcafe,1357,huehuetenango,FRANCISCO LUIS MARTINEZ LOPEZ,275,69 kg,Asociacion Nacional Del Café,2014,February 27 2014,juan luis alvarado romero,Bourbon,,Washed / Wet,8,7.5,7.33,8,8,8,9.33,10,10,7.5,,83.67,0.1,Green,0,0,0,February 27 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-02-27,2014-02-27
1193,Guatemala,las merceditas,11/23/0693,beneficio ixchel,11/23/0693,"unex guatemala, s.a.",1700,san marcos,ANGEL DE LEON,50,69 kg,Asociacion Nacional Del Café,2017,August 23 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,,79.08,0.1,Green,0,1,0,August 23 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-08-23,2017-08-23
723,Guatemala,el morito,,beneficio ixchel,11/23/1015,"unex guatemala, s.a.",1311,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,July 16 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.5,7.42,7.58,7.5,7.5,7.58,10,10,10,7.25,,82.33,0.12,Green,2,1,0,July 16 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-07-16,2013-07-16
327,Guatemala,la union monte verde,,beneficio ixchel,11/23/0634,"unex guatemala, s.a.",1311,oriente,"AGRICOLA MONTE VERDE, S.A.",250,69 kg,Asociacion Nacional Del Café,2013,May 30 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.67,7.42,7.67,8,7.75,10,10,10,7.5,,83.67,0.12,Green,1,3,0,May 30 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-05-30,2013-05-30
585,Guatemala,la esmeralda,11/23/0369,beneficio ixchel,11/23/0369,"unex guatemala, s.a.",518,el progreso,JESUS RAMIREZ,25,69 kg,Asociacion Nacional Del Café,2017,June 1 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10,10,10,7.67,,82.75,0.12,Green,0,0,0,June 1 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-06-01,2017-06-01
580,Guatemala,linda vista,11-973-276,linda vista,11-973-276,mercon guatemala s.a.,1800,santa rosa,PABLO ARTURO CHUY FLORES,275,69 kg,Asociacion Nacional Del Café,2017,October 17 2017,juan luis alvarado romero,Caturra,,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10,10,10,7.5,,82.75,0.11,Green,0,8,0,October 17 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-10-17,2017-10-17
1075,Guatemala,various,,las americas,11-951-136,outspan guatemala s.a.,1219,oriente,VARIOS,275,69 kg,Asociacion Nacional Del Café,2014,April 23 2014,juan luis alvarado romero,Other,,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10,10,10,7.17,,80.5,0.11,Green,0,3,0,April 23 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-04-23,2014-04-23
670,Guatemala,various,,,11/08/88-11/08/67,"waelti schoenfeld exportadores de cafe, s.a.",,oriente,VARIOUS,275,1 kg,Asociacion Nacional Del Café,2012,March 26 2012,juan luis alvarado romero,Caturra,,Natural / Dry,7.67,7.33,7.33,7.33,7.5,7.83,10,10,10,7.5,,82.5,0.11,Green,0,5,0,March 26 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-03-26,2012-03-26
904,Guatemala,el morito,,beneficio ixchel,11/23/1014,"unex guatemala, s.a.",1311,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,July 16 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10,10,10,7.17,,81.58,0.12,Green,0,1,0,July 16 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-07-16,2013-07-16
390,Guatemala,el morito,,beneficio ixchel,11/23/1040,"unex guatemala, s.a.",1311,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,July 16 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.5,7.75,7.42,7.75,7.75,10,10,10,7.58,,83.42,0.11,Green,0,0,0,July 16 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-07-16,2013-07-16
936,Guatemala,nueva granada,11/326/14,beneficio nueva granada,11/326/14,"agricola nueva granada, s.a.",1372,san marcos,"AGRICOLA NUEVA GRANADA, S.A.",450,69 kg,Asociacion Nacional Del Café,2016,March 17 2016,juan luis alvarado romero,Catuai,,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10,10,10,7.42,,81.42,0.1,Green,0,0,0,March 17 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-03-17,2016-03-17
897,Guatemala,la esperanza,11/23/0368,beneficio ixchel,11/23/0368,"unex guatemala, s.a.",,huehuetenango,"AGRICOLA EL PILAR, SA.",25,69 kg,Asociacion Nacional Del Café,2017,June 1 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,,81.58,0.12,Green,0,0,0,June 1 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-06-01,2017-06-01
461,Guatemala,nueva granada,,beneficio nueva granada,11-326-10,"agricola nueva granada, s.a.",1524,san marcos,"AGRICOLA NUEVA GRANADA, S.A.",200,69 kg,Asociacion Nacional Del Café,2014,March 27 2014,juan luis alvarado romero,Catuai,,Washed / Wet,7.33,7.83,7.17,8.17,7.33,7.67,10,10,10,7.67,,83.17,0.09,Green,0,1,0,March 27 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-03-27,2014-03-27
942,Guatemala,santo tomas pachuj,,humedo: finca santo tomas pachuj y seco: beneficio palinsa,11/752/02,cafcom,1550,"san lucas toliman, solola","PACHUJ, S. A.",250,69 kg,Asociacion Nacional Del Café,2014,May 26 2014,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10,10,10,7.08,,81.42,0.1,Green,0,6,0,May 26 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-05-26,2014-05-26
1241,Guatemala,la union monte verde,,beneficio ixchel,11/9772/3,"unex guatemala, s.a.",1311,oriente,"AGRICOLA MONTE VERDE, S.A.",250,69 kg,Asociacion Nacional Del Café,2013,April 29 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,,78,0.11,Green,3,9,0,April 29 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-04-29,2013-04-29
737,Guatemala,linda vista,11/973/158,beneficio humedo,11/973/158,mercon guatemala s.a.,1450,nuevo oriente,PABLO CHUY,275,69 kg,Asociacion Nacional Del Café,2016,August 31 2016,juan luis alvarado romero,Pacas,,Washed / Wet,7.67,7.5,7.25,7.67,7.42,7.42,10,10,10,7.33,,82.25,0.11,Green,0,2,2,August 31 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-08-31,2016-08-31
945,Guatemala,la union monte verde,,beneficio ixchel,11/9772/3,"unex guatemala, s.a.",1311,oriente,OTTO BECKER,250,69 kg,Asociacion Nacional Del Café,2013,October 7 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10,10,10,7.08,,81.42,0.12,Green,0,4,0,October 7 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-10-07,2013-10-07
216,Guatemala,chapultepec,11/23/0335,beneficio ixchel,11/23/0335,"unex guatemala, s.a.",1000,norte,CHAPULTEPEC,130,69 kg,Asociacion Nacional Del Café,2016,June 1 2016,juan luis alvarado romero,Bourbon,,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10,10,10,7.83,,84.17,0.1,Green,0,2,0,June 1 2017,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2017-06-01,2016-06-01
1109,Guatemala,el morito,,beneficio ixchel,11/23/1170,"unex guatemala, s.a.",1311,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,August 7 2013,juan luis alvarado romero,Bourbon,,Washed / Wet,7.33,7.33,7,7.17,7.17,7.17,10,10,10,7,,80.17,0.11,Green,0,2,0,August 7 2014,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2014-08-07,2013-08-07
285,Guatemala,el papaturro,,beneficio ixchel,11/23/0436,"unex guatemala, s.a.",1219,oriente,AMILCAR LAPOLA,250,69 kg,Asociacion Nacional Del Café,2014,May 22 2014,juan luis alvarado romero,Bourbon,,Washed / Wet,7.58,7.83,7.33,8,7.58,7.75,10,10,10,7.75,,83.83,0.1,Green,0,1,0,May 22 2015,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2015-05-22,2014-05-22
1246,Guatemala,conquista / morito,,beneficio ixchel,11/23/0121,"unex guatemala, s.a.",,oriente,Conquista/ Morito,250,1 kg,Asociacion Nacional Del Café,2012,January 13 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,,77.92,0.11,Green,0,7,0,January 12 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-01-12,2012-01-13
140,Guatemala,valparaiso,,beneficio valparaiso,11/1886/02,sertrasa,1524,acatenango,SERTRASA,125,1 kg,Asociacion Nacional Del Café,2012,July 3 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.83,7.67,8,7.67,7.83,10,10,10,8,,84.67,0.12,Green,0,4,0,July 3 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-07-03,2012-07-03
1285,Guatemala,conquista / morito,,beneficio ixchel,11/23/0101,"unex guatemala, s.a.",,oriente,Conquista/Morito,250,1 kg,Asociacion Nacional Del Café,2012,January 5 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,6.75,6.67,6.17,7.17,7,6.58,8,10,10,6.42,,74.75,0.11,,0,10,0,January 4 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-01-04,2012-01-05
932,Guatemala,chiquimulja / alpha cafe / senfro,,beneficio ixchel,11/23/0239,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,January 25 2012,juan luis alvarado romero,Bourbon,,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10,10,10,7.42,,81.5,0.11,Green,0,1,0,January 24 2013,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2013-01-24,2012-01-25
872,Guatemala,las merceditas,11/23/0640,beneficio ixchel,11/23/0640,"unex guatemala, s.a.",1700,san marcos,ANGEL DE LEON,50,69 kg,Asociacion Nacional Del Café,2017,August 22 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,,81.67,0.1,Green,0,1,0,August 22 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-08-22,2017-08-22
715,Guatemala,finca loma linda y anexo,,beneficio exportacafe agua santa,11-52-349,exportcafe,1676,huehuetenango,AMANCIO DEL VALLE CARRILLO,275,69 kg,Asociacion Nacional Del Café,2015,March 10 2015,juan luis alvarado romero,Bourbon,,Washed / Wet,7.5,7.42,7.17,7.83,7.5,7.5,10,10,10,7.42,,82.33,0.1,Green,0,6,0,March 9 2016,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2016-03-09,2015-03-10
1015,Guatemala,la esperanza,11/23/0689,beneficio ixchel,11/23/0689,"unex guatemala, s.a.",1901,oriente,"AGRICOLA EL PILAR, S.A.",25,69 kg,Asociacion Nacional Del Café,2017,August 23 2017,juan luis alvarado romero,Bourbon,,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,,80.92,0.1,Green,0,2,0,August 23 2018,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2018-08-23,2017-08-23
504,Guatemala,el chile,,la conquista,11-973-94,mercon guatemala s.a.,1550,nuevo oriente,OVIDIO CARDONA,275,69 kg,Asociacion Nacional Del Café,2015,July 8 2015,juan luis alvarado romero,Catuai,,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10,10,10,7.42,,83,0.11,Green,0,3,0,July 7 2016,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,2016-07-07,2015-07-08
